M_Date,Hour,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM25,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,PRE_PM25
2015/1/16,22,16,1.9,0.4,0.1,0.7,14,15,35,39,23,NR,73,1.7,2,67,68,3.3,2.8,29
2015/1/16,23,16,1.9,0.47,0.16,0.8,21,21,26,39,25,NR,75,2.6,2.1,67,79,2.2,2.4,23
2015/1/17,0,15,1.9,0.46,0.2,0.5,21,22,26,44,28,NR,76,2.7,2.1,66,65,3.3,2.2,25
2015/1/17,1,15,1.9,0.41,0.15,0.7,16,16,36,45,30,NR,70,2,2.1,64,59,3.9,2.9,28
2015/1/17,2,15,1.9,0.38,0.12,0.6,14,15,40,50,32,NR,67,2.1,2,66,71,3.6,2.8,30
2015/1/17,3,15,1.9,0.37,0.15,0.5,11,12,40,55,33,NR,66,2.2,2.1,70,70,3.2,2.6,32
2015/1/17,4,15,1.9,0.41,0.12,0.5,9.4,9.9,43,62,39,NR,67,2.2,2,74,77,3.8,3,33
2015/1/17,5,15,1.9,0.41,0.12,0.6,10,11,40,70,46,NR,66,2.2,2,72,70,4,3.2,39
2015/1/17,6,15,1.9,0.49,0.11,0.3,9.9,10,40,83,52,NR,65,3.3,2,70,59,5.2,3.4,46
2015/1/17,7,15,1.9,0.58,0.11,0.7,11,11,41,104,62,NR,62,5.1,2.1,73,68,4.5,3.5,52
2015/1/17,8,15,2,0.65,0.12,1.1,12,13,45,117,68,NR,58,7,2.1,71,72,5.5,3.9,62
2015/1/17,9,15,2,0.61,0.13,1.5,13,14,46,114,66,NR,52,7,2.1,70,70,5.5,4,68
2015/1/17,10,16,1.9,0.59,0.14,2.2,14,17,43,109,62,NR,50,4.8,2.1,78,80,7.1,4.3,66
2015/1/17,11,17,1.9,0.54,0.12,2.5,12,15,44,105,59,NR,48,3.7,2,75,89,5.1,5.6,62
2015/1/17,12,17,1.9,0.56,0.14,2.8,15,17,43,104,57,NR,49,3.4,2.1,72,78,5.2,4.6,59
2015/1/17,13,17,1.9,0.55,0.14,2.5,15,18,44,104,61,NR,49,2.9,2.1,71,72,5.1,4.5,57
2015/1/17,14,17,1.9,0.53,0.13,2.2,14,16,44,101,64,NR,52,2.8,2.1,71,72,5.1,4.3,61
2015/1/17,15,16,1.9,0.52,0.13,1.9,14,16,42,103,62,NR,54,2.6,2,74,77,4.8,3.9,64
2015/1/17,16,16,1.9,0.56,0.14,1.5,16,18,38,108,62,NR,56,3,2.1,72,79,4.9,4.1,62
2015/1/17,17,16,1.9,0.62,0.15,1.2,19,20,32,110,68,NR,58,3.2,2.1,70,67,4.1,3.7,62
2015/1/17,18,15,2,0.71,0.18,1.3,23,24,28,114,73,NR,60,3.6,2.1,70,75,4,3.4,68
2015/1/17,19,15,2,0.77,0.17,1,20,21,29,119,77,NR,61,3.6,2.1,73,70,4.3,3,73
2015/1/17,20,15,2,0.76,0.15,1,18,19,29,116,77,NR,63,3.1,2.1,72,82,4.4,3.7,77
2015/1/17,21,15,1.9,0.7,0.13,1.1,16,17,32,104,73,NR,66,2.6,2.1,71,71,4.9,3.7,77
2015/1/17,22,15,1.9,0.62,0.11,0.7,13,14,32,90,64,NR,65,2.3,2,72,73,4.3,3.4,73
2015/1/17,23,15,1.9,0.52,0.09,0.7,12,13,33,86,58,NR,65,1.7,2,73,69,5.1,3.4,64
2015/1/18,0,15,1.9,0.45,0.08,0.5,9.5,10,35,77,52,NR,64,1.5,2,71,68,4.1,3.7,58
2015/1/18,1,14,1.9,0.42,0.07,0.5,8.8,9.3,35,70,44,NR,65,1,2,75,73,2.5,2.4,52
2015/1/18,2,15,1.9,0.4,0.08,0.4,8.4,8.7,36,62,34,NR,65,0.9,2,70,64,3.2,2.3,44
2015/1/18,3,15,1.9,0.4,0.09,0.5,7.6,8,35,55,34,NR,65,0.9,2,69,65,1.9,1.7,34
2015/1/18,4,15,1.9,0.4,0.08,0.5,8.2,8.7,34,53,32,NR,67,1.3,2,65,61,1.7,1.6,34
2015/1/18,5,15,2,0.45,0.11,0.5,12,12,28,54,28,NR,68,1.8,2.1,60,48,2.3,1.3,32
2015/1/18,6,15,1.9,0.51,0.16,0.8,14,14,26,53,30,NR,69,1.3,2.1,55,62,2.3,1.8,28
2015/1/18,7,15,1.9,0.57,0.14,1.2,15,17,25,48,30,NR,70,1.5,2.1,64,66,2.5,1.6,30
2015/1/18,8,16,1.9,0.59,0.14,2.1,16,18,25,44,29,NR,70,1.5,2.1,68,66,2.5,1.6,30
2015/1/18,9,17,1.9,0.56,0.12,3,15,18,30,44,27,NR,65,1.7,2,73,67,2.8,1.7,29
2015/1/18,10,18,1.9,0.51,0.11,2.7,11,14,37,44,26,NR,58,1.1,2,64,73,2.8,2,27
2015/1/18,11,19,1.9,0.51,0.13,2.3,11,13,43,45,28,NR,55,0.7,2,58,61,3.3,2.5,26
2015/1/18,12,19,1.8,0.32,0.09,1.9,7.9,9.8,42,42,28,NR,61,0.6,1.9,62,63,3.3,1.9,28
2015/1/18,13,19,1.8,0.28,0.07,1.8,7.2,9,41,34,22,NR,61,0.4,1.9,61,73,3.2,2.5,28
2015/1/18,14,19,1.8,0.24,0.08,1.5,6.3,7.8,41,34,18,NR,62,0.3,1.9,57,62,3.9,2.9,22
2015/1/18,15,18,1.8,0.25,0.07,1.5,7,8.5,39,34,17,NR,65,0.3,1.9,59,64,3.6,3.5,18
2015/1/18,16,17,1.8,0.28,0.09,1.5,11,12,37,34,16,NR,68,0.6,1.9,66,63,3.5,2.7,17
2015/1/18,17,17,1.8,0.3,0.1,1.1,11,12,36,32,17,NR,71,0.3,1.9,63,63,3.4,2.8,16
2015/1/18,18,16,1.9,0.33,0.1,1.1,14,15,35,31,19,NR,73,0.6,2,65,71,3.7,2.6,17
2015/1/18,19,16,1.9,0.31,0.09,0.8,13,13,35,31,20,NR,73,0.6,1.9,59,51,4.2,2.9,19
2015/1/18,20,16,1.9,0.3,0.08,0.8,13,14,34,28,18,NR,70,0.5,1.9,65,71,3.3,2.5,20
2015/1/18,21,16,1.8,0.29,0.07,1,12,13,35,28,17,NR,68,0.6,1.9,67,67,3.8,2.7,18
2015/1/18,22,16,1.9,0.31,0.09,0.9,12,12,33,28,16,NR,67,0.8,2,71,71,3.5,2.5,17
2015/1/18,23,16,1.9,0.37,0.11,0.6,14,15,30,27,16,NR,67,1.2,2,63,56,3,2,16
2015/1/19,0,16,1.9,0.36,0.11,0.6,17,17,32,31,19,NR,66,2.3,2,62,52,3.7,2.7,16
2015/1/19,1,15,1.9,0.28,0.07,0.8,8.9,9.7,41,37,21,NR,64,2,1.9,73,79,3.2,2.6,19
2015/1/19,2,15,1.9,0.27,0.07,0.6,7.6,8.2,43,38,23,NR,64,1.9,1.9,66,64,3.7,2.9,21
2015/1/19,3,15,1.9,0.27,0.07,0.7,8.1,8.8,44,38,27,NR,64,2,2,68,66,3.5,2.8,23
2015/1/19,4,15,1.9,0.28,0.07,0.8,7.9,8.7,45,43,27,NR,65,1.9,2,70,72,4.3,2.8,27
2015/1/19,5,15,1.9,0.28,0.07,0.7,7.7,8.4,44,46,26,NR,63,1.7,1.9,72,75,4.6,2.9,27
2015/1/19,6,15,1.9,0.29,0.07,0.9,8.5,9.4,43,46,25,NR,58,2.3,1.9,69,66,5.3,3.3,26
2015/1/19,7,15,1.9,0.41,0.09,1.3,13,14,39,49,24,NR,59,2.1,2,72,72,5.5,3.6,25
2015/1/19,8,16,1.9,0.49,0.11,2,15,17,41,67,32,NR,58,3.1,2,76,72,6.8,4.7,24
2015/1/19,9,17,1.9,0.53,0.13,2.3,15,17,45,98,42,NR,53,3.8,2,72,73,5.5,4.3,32
2015/1/19,10,17,1.9,0.51,0.12,2.5,14,16,46,115,50,NR,51,3.6,2,71,73,6.3,4.9,42
2015/1/19,11,17,1.9,0.47,0.11,2.5,12,15,49,109,48,NR,51,3.5,2,74,78,5.6,4.6,50
2015/1/19,12,18,1.9,0.46,0.11,2.3,12,14,51,99,43,NR,50,3.3,2,69,74,5.5,4.3,48
2015/1/19,13,18,1.9,0.45,0.1,1.8,11,13,53,93,41,NR,51,2.9,2,71,71,5.8,4.1,43
2015/1/19,14,18,1.9,0.47,0.12,2.3,13,15,51,90,39,NR,52,3,2,71,76,5.1,4.4,41
2015/1/19,15,17,1.9,0.48,0.13,1.9,14,16,50,90,37,NR,54,3,2,73,77,5.3,4.2,39
2015/1/19,16,17,1.9,0.52,0.15,1.8,18,20,46,92,41,NR,56,3,2.1,76,85,4.3,3.7,37
2015/1/19,17,16,1.9,0.57,0.16,1.3,19,20,43,92,45,NR,58,2.8,2.1,73,75,4.3,4,41
2015/1/19,18,16,1.9,0.6,0.18,1,20,21,41,89,42,NR,59,2.6,2.1,73,77,4.2,3.5,45
2015/1/19,19,16,1.9,0.59,0.17,1.2,20,21,42,86,43,NR,60,2.8,2.1,72,69,5.3,3.7,42
2015/1/19,20,16,1.9,0.55,0.14,1,16,17,48,81,44,NR,59,2.6,2.1,74,70,4,3.6,43
2015/1/19,21,16,1.9,0.55,0.14,0.8,16,17,47,77,39,NR,59,2.5,2.1,71,72,4.1,3.1,44
2015/1/19,22,16,1.9,0.47,0.1,0.9,12,13,50,72,38,NR,61,2.4,2,73,70,4.4,3.4,39
2015/1/19,23,16,1.9,0.42,0.07,0.8,9.8,11,50,72,37,NR,62,2.6,2,70,69,3.1,3,38
2015/1/20,0,16,1.9,0.4,0.07,0.8,10,11,48,70,37,NR,63,1.5,2,75,72,2.4,1.9,37
2015/1/20,1,15,1.9,0.4,0.07,0.7,9.4,10,46,68,39,NR,65,1.2,2,69,57,1.8,1.5,37
2015/1/20,2,15,2,0.4,0.1,0.6,12,12,41,68,36,NR,67,1.3,2.1,68,58,1.5,1.2,39
2015/1/20,3,15,2,0.4,0.13,0.8,11,12,39,61,32,NR,70,0.9,2.1,90,93,1,0.8,36
2015/1/20,4,15,2,0.39,0.15,0.8,10,11,39,59,32,NR,70,0.8,2.1,76,52,0.8,0.6,32
2015/1/20,5,15,2,0.41,0.13,0.9,11,12,38,65,33,NR,71,0.6,2.1,72,58,1.3,1,32
2015/1/20,6,14,2,0.48,0.14,1.2,19,20,29,65,30,NR,73,0.7,2.1,84,87,1.4,0.8,33
2015/1/20,7,15,2,0.79,0.28,3.4,32,35,19,68,30,NR,73,0.9,2.3,70,75,1.4,0.8,30
2015/1/20,8,16,1.9,0.74,0.24,6.5,29,35,22,77,34,NR,70,1,2.2,80,76,1.7,1.2,30
2015/1/20,9,18,1.9,0.62,0.2,6.6,26,32,28,78,37,NR,63,1.1,2.1,79,97,1.5,1.1,34
2015/1/20,10,19,1.9,0.56,0.19,5.5,23,28,33,72,36,NR,57,1.1,2.1,91,84,1.4,0.7,37
2015/1/20,11,21,1.9,0.56,0.15,3.8,18,22,50,71,39,NR,53,2.1,2,64,65,1.2,0.8,36
2015/1/20,12,22,1.9,0.57,0.19,3,19,22,62,76,45,NR,51,3,2.1,88,227,1.1,0.3,39
2015/1/20,13,23,1.9,0.53,0.16,2.1,16,19,72,76,45,NR,50,2.2,2.1,292,289,2.2,1,45
2015/1/20,14,22,1.9,0.55,0.16,1.9,19,21,57,81,45,NR,55,1.7,2.1,285,195,1.1,1,45
2015/1/20,15,22,1.9,0.52,0.17,1.6,19,21,48,84,43,NR,59,2.4,2.1,80,56,1,0.6,45
2015/1/20,16,21,1.9,0.6,0.26,1.7,24,25,39,79,38,NR,58,2.4,2.2,53,47,1.9,0.7,43
2015/1/20,17,21,2,0.82,0.36,1.6,36,37,25,78,40,NR,56,2.4,2.3,54,53,1.4,0.9,38
2015/1/20,18,20,2.1,1.18,0.45,3.6,46,49,10,88,42,NR,62,2.4,2.5,12,298,0.8,0.4,40
2015/1/20,19,19,2.1,1.13,0.41,8.4,46,55,6.8,99,46,NR,72,2.5,2.5,220,218,1.4,0.8,42
2015/1/20,20,19,2,0.77,0.24,2.5,30,33,19,98,50,NR,78,2,2.2,229,235,1.4,1,46
2015/1/20,21,18,1.9,0.66,0.21,1.8,23,25,24,88,44,NR,81,2.5,2.1,190,182,0.9,0.7,50
2015/1/20,22,18,1.9,0.59,0.2,1.5,22,23,24,83,41,NR,82,2.2,2.1,180,211,1,0.6,44
2015/1/20,23,18,2,0.48,0.14,1.2,18,19,27,81,39,NR,82,2,2.1,198,221,0.9,0.7,41
2015/1/21,0,17,1.9,0.41,0.11,0.9,15,16,28,76,39,0.2,86,1.5,2,150,342,0.5,0.4,39
2015/1/21,1,17,2,0.41,0.13,0.7,14,14,26,75,41,NR,88,1.4,2.1,156,163,0.8,0.4,39
2015/1/21,2,17,2,0.4,0.13,0.8,14,15,24,76,41,NR,88,1.4,2.2,170,183,0.8,0.8,41
2015/1/21,3,17,2.1,0.43,0.15,0.7,18,19,15,73,40,NR,89,1.5,2.3,183,171,0.8,0.4,41
2015/1/21,4,17,2.2,0.48,0.19,1,19,20,13,77,41,0.2,90,1.8,2.4,299,41,0.9,0.2,40
2015/1/21,5,17,1.9,0.32,0.06,0.9,7.9,8.8,39,78,37,0.2,89,1.3,2,79,92,1.3,0.2,41
2015/1/21,6,16,1.9,0.31,0.04,0.7,6.5,7.2,39,81,28,NR,89,1.1,1.9,64,59,1.9,1,37
2015/1/21,7,16,1.9,0.43,0.09,1.1,12,13,34,89,28,NR,89,1.5,2,59,52,2.9,1.6,28
2015/1/21,8,16,1.9,0.43,0.12,1.4,16,18,30,89,31,NR,88,1.9,2,57,62,1.9,1.9,28
2015/1/21,9,17,1.9,0.43,0.17,2.8,23,25,25,83,33,NR,86,2.6,2.1,58,58,2,1.4,31
2015/1/21,10,17,1.9,0.43,0.16,3,19,22,30,81,34,NR,83,2.3,2.1,65,81,1.8,1.6,33
2015/1/21,11,18,1.9,0.43,0.17,2.6,19,21,33,76,37,NR,81,1.9,2.1,60,58,2.6,1.7,34
2015/1/21,12,18,1.9,0.38,0.13,3,14,17,41,77,37,NR,77,1.6,2,59,55,2.2,1.4,37
2015/1/21,13,20,1.9#,0.34,0.12#,2.1,10,13,46,,,0#,71,1.8,2#,54,52,2.4,1.1,37
2015/1/21,14,20,1.9,0.35,0.11,1.7#,10#,12#,49,78,44,NR,67,1.8,2,63,64,1.9,1.2,
2015/1/21,15,19,1.9,0.37,0.11,1.3,11,12,52,72,39,NR,69,2.2,2,70,62,1.7,0.9,44
2015/1/21,16,19,1.9,0.43,0.15,1.1,15,16,51,71,34,NR,70,3,2.1,61,58,2.3,1.6,39
2015/1/21,17,18,1.9,0.55,0.19,1.2,25,26,38,72,37,NR,72,2.5,2.1,62,62,2,1.8,34
2015/1/21,18,17,1.9,0.55,0.18,1,26,27,35,71,39,NR,73,2.9,2.1,72,76,1.9,1.8,37
2015/1/21,19,16,1.9,0.63,0.22,1.1,36,37,23,73,41,NR,73,3.1,2.2,75,67,1.9,1.5,39
2015/1/21,20,16,2,0.67,0.24,1.2,33,35,24,79,40,NR,75,4.4,2.2,68,63,2,1.3,41
2015/1/21,21,16,2,0.74,0.26,1.5,34,35,21,82,40,NR,74,4.6,2.2,75,75,1.7,1.3,40
2015/1/21,22,16,2,0.64,0.3,1.5,32,34,21,81,43,NR,74,3.4,2.3,77,76,1.8,1.5,40
2015/1/21,23,16,1.9,0.46,0.15,0.7,23,24,32,73,40,NR,68,2.5,2.1,77,85,1.5,1.6,43
2015/1/22,0,15,1.9,0.37,0.17,0.6,16,16,34,59,34,NR,63,1.3,2.1,92,72,1.3,1.7,40
2015/1/22,1,15,2,0.37,0.11,0.4,17,18,31,53,30,NR,60,1.4,2.1,74,57,1.6,1.1,34
2015/1/22,2,15,1.9,0.32,0.11,0.3,14,15,35,50,29,NR,59,1.4,2.1,75,74,1.3,1.2,30
2015/1/22,3,14,1.9,0.31,0.28,0.9,11,12,35,49,25,NR,61,1.9,2.2,91,95,2.4,1.7,29
2015/1/22,4,14,1.9,0.31,0.26,0.8,7.5,8.3,36,45,23,NR,60,1.4,2.1,94,95,2.4,2,25
2015/1/22,5,14,1.9,0.33,0.19,0.8,8.5,9.3,35,44,23,NR,62,1.4,2.1,91,90,2.3,2.2,23
2015/1/22,6,14,1.9,0.37,0.25,0.9,12,13,32,46,22,NR,64,1.2,2.1,92,94,2.3,2.2,23
2015/1/22,7,13,1.9,0.56,0.42,2.2,24,27,25,51,22,NR,65,1.6,2.3,96,98,3.2,2.9,22
2015/1/22,8,15,1.9,0.74,0.39,8.3,34,42,22,57,28,NR,62,2.1,2.3,91,76,1,1.5,22
2015/1/22,9,17,1.9,0.58,0.19,7.6,25,33,38,65,36,NR,49,4,2.1,63,65,2.2,1.7,28
2015/1/22,10,18,1.9,0.45,0.14,2.5,15,18,55,71,38,NR,42,4.2,2,67,65,2.2,1.9,36
2015/1/22,11,19,1.9,0.42,0.11,1.8,9.3,11,65,71,41,NR,42,3.7,2,55,49,2.7,1.8,38
2015/1/22,12,19,1.9,0.54,0.13,1.5,11,12,66,88,51,NR,48,5.3,2,63,62,3,1.5,41
2015/1/22,13,18,1.9,0.61,0.12,1.3,10,12,70,115,62,NR,52,5.7,2.1,61,64,2.9,1.9,51
2015/1/22,14,18,1.9,0.64,0.14,1.4,12,14,72,131,68,NR,52,5.8,2.1,53,51,3.2,2.3,62
2015/1/22,15,18,1.9,0.67,0.16,1.4,15,16,72,137,73,NR,54,5.8,2.1,56,55,2.7,2.2,68
2015/1/22,16,17,1.9,0.67,0.16,1.2,18,19,67,138,72,NR,56,5.6,2.1,57,57,3.8,2.4,73
2015/1/22,17,16,2,0.72,0.17,0.9,20,21,61#,128,64,NR,59,5.4,2.1,65,77,2.8,2.2,72
2015/1/22,18,15,2,0.81,0.2,1,29,30,50,123,61,NR,62,6.1,2.2,75,82,1.8,1.4,64
2015/1/22,19,14,2,0.88,0.25,1.3,39,40,36,123,62,NR,64,5.9,2.2,78,88,1.3,1.2,61
2015/1/22,20,14,2,0.92,0.29,1.2,41,42,29,130,71,NR,66,6.4,2.3,63,64,1.7,1.2,62
2015/1/22,21,13,2,0.94,0.32,1.5,45,46,19,137,79,NR,69,6.2,2.3,59,71,1.4,1.3,71
2015/1/22,22,13,2,0.89,0.3,2.4,43,46,18,130,78,NR,72,4.6,2.3,82,86,2.2,1.5,79
2015/1/22,23,12,2,0.62,0.22,1.1,17,18,40,112,70,NR,69,3,2.2,84,84,1.6,1.5,78
2015/1/23,0,12,1.9,0.49,0.18,0.9,13,14,42,88,53,NR,65,2.3,2.1,87,93,1.3,1.4,70
2015/1/23,1,12,1.9,0.45,0.16,0.8,12,13,44,77,41,NR,66,2.6,2.1,69,71,1.8,1.4,53
2015/1/23,2,11,1.9,0.41,0.18,0.8,11,12,41,71,36,NR,66,3.5,2.1,80,76,1.7,1.3,41
2015/1/23,3,11,1.9,0.41,0.17,0.5,11,12,41,67,35,NR,66,3.5,2.1,74,74,1.2,1.3,36
2015/1/23,4,11,2,0.45,0.09,0.1,13,14,40,67,35,NR,66,3.1,2,79,78,1.6,1.2,35
2015/1/23,5,11,1.9,0.44,0.2,0.3,13,14,40,64,35,NR,64,3,2.1,73,86,1.3,1.2,35
2015/1/23,6,11,2,0.5,0.2,0.5,19,19,32,65,38,NR,63,2.8,2.2,63,63,1.4,1.1,35
2015/1/23,7,11,1.9,0.7,0.27,2.7,28,31,25,67,39,NR,60,2.7,2.2,78,91,1.6,1.2,38
2015/1/23,8,13,1.9,0.68,0.21,5.7,29,34,26,65,39,NR,55,3,2.1,75,82,1.7,1.4,39
2015/1/23,9,16,1.9,0.64,0.19,7.8,27,35,30,66,37,NR,46,4,2.1,69,64,2.3,1.6,39
2015/1/23,10,18,1.9,0.6,0.18,4.3,19,23,44,75,42,NR,42,4.6,2.1,57,52,2.9,2.2,37
2015/1/23,11,19,2,0.65,0.25,3.5,22,25,51,79,48,NR,40,4.8,2.2,61,61,2.3,1.9,42
2015/1/23,12,20,1.9,0.58,0.2,3,21,24,56,76,46,NR,36,4.2,2.1,59,330,1.9,0.8,48
2015/1/23,13,20,1.9,0.54,0.12,2.2,16,18,58,70,43,NR,47,4.2,2,104,147,1.4,0.2,46
2015/1/23,14,19,1.9,0.53,0.1,1.7,14,16,57,67,43,NR,50,3.4,2,87,74,1.7,0.4,43
2015/1/23,15,19,1.9,0.49,0.11,1.2,12,13,60,66,42,NR,51,3.6,2,68,58,2.5,1.1,43
2015/1/23,16,19,1.9,0.57,0.2,1.1,20,21,52,70,42,NR,53,4.4,2.1,58,60,1.7,1.4,42
2015/1/23,17,18,1.9,0.66,0.26,0.9,29,30,40,77,40,NR,56,4.6,2.2,47,41,2,1.2,42
2015/1/23,18,17,2,0.84,0.34,1.3,42,43,23,83,45,NR,60,5.6,2.3,63,33,1,1.2,40
2015/1/23,19,17,2,1.04,0.38,4.2,56,61,8.5,83,51,NR,59,4.7,2.4,71,80,1.1,0.9,45
2015/1/23,20,16,2,0.88,0.33,3.5,44,47,15,78,51,NR,62,3,2.3,83,79,1.9,1.4,51
2015/1/23,21,16,1.9,0.77,0.23,1.8,30,32,26,71,46,NR,62,2.5,2.1,84,86,1.8,1.9,51
2015/1/23,22,15,1.9,0.71,0.23,1.2,27,28,27,64,39,NR,61,2,2.2,83,77,1.6,1.8,46
2015/1/23,23,14,1.9,0.61,0.22,0.7,25,25,26,54,34,NR,59,1.6,2.2,83,79,1.9,1.4,39
2015/1/24,0,14,1.9,0.61,0.2,1,31,32,16,45,30,NR,55,3.8,2.1,86,84,2,1.9,34
2015/1/24,1,13,1.9,0.6,0.19,1,31,32,14,40,26,NR,53,2.7,2.1,88,90,1.6,1.6,30
2015/1/24,2,13,1.9,0.48,0.19,0.7,22,23,20,35,22,NR,53,1.1,2.1,87,83,1.1,1.4,26
2015/1/24,3,12,1.9,0.41,0.13,0.4,17,17,23,32,17,NR,51,1.2,2,91,88,2.8,2.5,22
2015/1/24,4,12,1.9,0.41,0.11,0.2,16,17,24,33,17,NR,48,1.1,2,88,91,2.2,2.1,17
2015/1/24,5,12,1.9,0.4,0.16,0.3,16,17,23,33,19,NR,48,0.5,2,87,93,1.5,1.4,17
2015/1/24,6,12,1.9,0.46,0.17,0.7,21,22,19,29,19,NR,46,0.4,2.1,90,92,1.2,1.4,19
2015/1/24,7,11,2.5,1.04,0.41,36,34,70,4.5,34,17,NR,56,1.8,2.9,194,174,0.7,0.5,19
2015/1/24,8,13,2.3,1.34,0.47,38,41,79,7.6,42,21,NR,50,2.4,2.7,103,12,0.5,0.4,17
2015/1/24,9,16,2,0.98,0.4,22,41,63,19,46,25,NR,39,1.7,2.4,72,263,0.6,0.3,21
2015/1/24,10,18,2.1,1.11,0.4,13,41,54,32,54,32,NR,32,1.2,2.5,43,306,0.8,0.1,25
2015/1/24,11,20,1.9,0.62,0.21,8,26,34,40,56,33,NR,31,2.1,2.1,291,290,2.1,1,32
2015/1/24,12,19,1.9,0.64,0.18,3.8,20,24,52,61,38,NR,52,3.1,2.1,261,243,2.9,2.4,33
2015/1/24,13,19,1.9,0.58,0.13,2.5,16,18,57,61,44,NR,57,2.6,2,250,244,2.9,2.3,38
2015/1/24,14,19,1.9,0.56,0.12,1.6,14,15,65,59,42,NR,59,2.5,2,256,287,2.4,2.4,44
2015/1/24,15,18,1.9,0.57,0.11,0.5,12,13,71,73,45,NR,72,2,2,286,289,1.8,1.9,42
2015/1/24,16,18,1.9,0.61,0.11,0.5,15,16,70,87,52,NR,77,1.8,2,289,301,2.1,1.6,45
2015/1/24,17,17,1.9,0.7,0.13,0,17,17,67,92,56,NR,82,1.3,2,302,46,0.8,0.8,52
2015/1/24,18,17,1.9,0.82,0.17,0.1,24,25,55,99,62,NR,81,1.3,2.1,55,70,0.9,0.6,56
2015/1/24,19,17,2,0.94,0.22,0.4,38,39,35,111,71,NR,81,1.4,2.2,77,75,0.8,0.6,62
2015/1/24,20,16,2,1.02,0.28,3.1,51,54,13,116,77,NR,81,1.9,2.3,74,85,2.1,1.5,71
2015/1/24,21,15,2,1.18,0.35,4.9,50,55,5.2,104,70,NR,78,1.7,2.4,71,64,1.6,1.1,77
2015/1/24,22,15,2,1.06,0.26,3,41,44,7.9,79,55,NR,76,1.7,2.3,70,44,1.5,0.9,70
